"","vote","party.id","class","ethnicity","gender","mobility","inequality","btry","immcult","immcrime","immecon","bviolent","bhard","wappr","wfavors","wcontrol","jobworry","econstate","econgood","econnext","econfin","econahead","anxiety","bv","racism","xphobia"
"3986",1,"dem","don't know/refuse","white","female",1,79,5,4,3,4,4,5,2,5,2,NA,4,2,2,3,2,NA,3,13,11
"3987",0,"rep","don't know/refuse","white","female",1,24,5,3,3,3,4,3,4,3,4,2,4,4,3,2,3,7,3,11,9
"3988",1,"rep","working","white","male",2,61,1,1,2,2,2,2,5,5,3,2,3,2,3,4,3,9,1,4,5
"3989",0,"dem","don't know/refuse","white","female",2,32,5,2,3,3,5,5,5,5,3,NA,3,4,3,2,4,NA,4,14,8
"3990",1,"rep","middle","white","female",2,52,4,3,3,3,4,4,3,2,2,NA,4,4,4,2,2,NA,3,11,9
"3991",1,"dem","working","white","female",2,28,4,4,2,1,5,3,3,4,2,2,2,5,3,5,4,11,4,11,7
"3992",0,"rep","lower","nonwhite","female",-6,-6,NA,NA,NA,NA,-6,NA,5,-6,3,5,-6,2,5,NA,NA,NA,NA,NA,NA
"3993",0,"dem","upper","white","female",2,81,1,1,1,1,2,1,5,4,5,NA,2,3,1,2,2,NA,1,3,3
"3994",0,"ind","middle","white","female",2,24,3,2,2,3,4,4,5,5,5,1,3,2,3,2,3,6,3,10,7
"3995",1,"rep","middle","white","male",3,24,5,3,4,4,6,5,3,2,3,1,3,5,3,2,2,5,5,15,11
"3996",1,"rep","don't know/refuse","white","male",2,34,5,3,3,3,4,5,3,4,3,1,3,3,3,1,2,4,3,13,9
"3997",1,"rep","upper","white","female",2,41,5,5,5,5,3,5,-9,5,-9,NA,5,5,5,1,1,NA,2,12,15
"3998",0,"ind","don't know/refuse","white","female",2,26,5,2,1,2,4,4,5,4,5,1,4,3,3,3,3,7,3,12,5
"3999",0,"dem","don't know/refuse","white","female",3,32,1,1,2,2,5,1,4,5,4,2,1,2,2,3,3,8,4,6,5
"4000",0,"ind","don't know/refuse","white","female",2,27,5,3,3,4,3,5,4,4,3,2,3,4,4,2,4,8,2,12,10
"4001",0,"dem","working","nonwhite","female",2,7,1,2,2,3,2,2,4,5,5,NA,1,2,3,3,2,NA,1,4,7
"4002",0,"dem","working","nonwhite","female",1,52,5,4,4,2,6,5,2,4,5,4,1,2,3,2,2,8,5,15,10
"4003",1,"ind","working","white","male",3,50,3,4,3,3,5,4,3,4,3,1,3,4,2,2,4,7,4,11,10
"4004",0,"dem","working","white","female",2,44,1,1,1,1,3,2,5,5,4,1,2,2,3,3,1,5,2,5,3
"4005",0,"rep","working","nonwhite","female",2,26,5,1,2,4,5,5,3,3,3,NA,3,3,2,2,3,NA,4,14,7
"4006",0,"dem","lower","white","female",1,32,3,3,2,3,3,3,3,5,5,NA,1,3,2,2,3,NA,2,8,8
"4007",0,"dem","don't know/refuse","white","female",3,32,2,2,2,4,4,2,5,4,5,1,2,2,3,2,4,7,3,7,8
"4008",0,"ind","don't know/refuse","nonwhite","male",3,50,5,1,2,1,5,2,2,5,3,4,2,3,2,3,2,9,4,11,4
"4009",0,"dem","working","nonwhite","female",3,7,1,1,1,1,6,1,5,5,5,1,2,2,3,2,3,6,5,7,3
"4010",0,"dem","upper","white","male",2,48,1,1,1,2,4,1,5,5,5,1,2,2,3,1,3,5,3,5,4
"4011",0,"ind","don't know/refuse","white","male",2,50,2,1,1,3,4,3,5,5,5,3,3,4,3,3,4,10,3,8,5
"4012",1,"ind","middle","white","female",2,81,5,4,3,4,4,4,2,3,2,1,2,2,5,3,4,8,3,12,11
"4013",1,"rep","don't know/refuse","white","male",2,10,5,4,4,4,5,3,3,3,3,2,4,4,3,3,4,9,4,12,12
"4014",0,"rep","middle","white","female",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,2,1,-6,5,2,NA,NA,NA,NA,NA,NA
"4015",1,"ind","middle","white","female",2,30,5,2,1,3,6,5,3,5,5,NA,3,3,3,2,3,NA,5,15,6
"4016",0,"dem","don't know/refuse","white","female",3,26,3,3,3,3,4,4,3,3,3,NA,3,3,3,1,3,NA,3,10,9
"4017",0,"dem","don't know/refuse","nonwhite","female",-6,-6,NA,NA,NA,NA,-6,NA,1,-6,3,NA,-6,2,1,NA,NA,NA,NA,NA,NA
"4018",0,"dem","working","white","male",2,42,1,1,1,1,3,1,5,5,5,1,2,2,3,3,4,8,2,4,3
"4019",0,"dem","working","nonwhite","female",1,38,4,1,2,2,4,4,3,4,2,5,2,3,2,3,1,9,3,11,5
"4020",0,"ind","middle","white","male",3,27,4,1,3,2,6,4,3,5,4,1,4,5,3,2,3,6,5,13,6
"4021",0,"dem","don't know/refuse","white","female",2,47,1,1,1,2,5,1,3,4,3,4,2,3,4,5,4,13,4,6,4
"4022",1,"ind","don't know/refuse","white","male",1,41,4,4,4,4,4,4,3,5,3,1,3,3,2,2,3,6,3,11,12
"4023",1,"ind","lower","white","female",3,81,5,3,4,3,4,2,2,3,2,NA,3,4,4,3,4,NA,3,10,10
"4024",0,"ind","working","white","male",2,50,4,2,2,2,4,4,4,5,3,2,3,3,4,2,2,6,3,11,6
"4025",1,"rep","don't know/refuse","white","male",2,800,4,1,4,2,4,4,3,4,4,1,2,3,2,3,2,6,3,11,7
"4026",1,"ind","don't know/refuse","white","male",3,10,5,3,3,2,5,4,2,4,3,2,3,4,4,3,3,8,4,13,8
"4027",0,"ind","working","white","male",2,34,4,3,4,3,4,3,3,5,2,3,3,5,5,4,3,10,3,10,10
"4028",0,"rep","don't know/refuse","white","female",2,52,3,1,1,2,4,2,5,5,5,1,2,2,3,3,3,7,3,8,4
"4029",0,"dem","don't know/refuse","white","female",2,5,5,4,3,4,7,4,3,5,4,1,1,1,3,2,4,7,5,14,11
"4030",0,"rep","don't know/refuse","white","female",3,-8,3,3,3,3,2,3,4,3,2,1,3,3,3,5,3,9,1,7,9
"4031",0,"rep","don't know/refuse","white","female",2,50,4,1,2,2,5,5,2,4,5,5,3,4,2,4,2,11,4,13,5
"4032",0,"rep","working","white","female",2,5,5,3,3,2,4,3,3,4,4,4,4,4,3,5,3,12,3,11,8
"4033",1,"ind","don't know/refuse","white","female",3,47,5,3,4,4,5,5,4,4,4,NA,3,3,4,2,2,NA,4,14,11
"4034",0,"dem","don't know/refuse",NA,"female",1,48,1,NA,NA,NA,-9,NA,-9,5,-9,NA,2,2,1,2,2,NA,NA,NA,NA
"4035",0,"dem","middle","nonwhite","male",2,34,1,1,1,4,1,1,5,4,5,NA,1,3,4,1,3,NA,1,3,6
"4036",1,"ind","middle","white","female",2,26,5,1,1,1,7,5,3,4,3,NA,4,4,4,4,4,NA,5,15,3
"4037",1,"rep","middle","white","male",2,41,5,2,2,3,5,4,2,4,3,1,4,3,2,1,2,4,4,13,7
"4038",1,"rep","working","white","male",2,39,1,2,4,4,4,4,5,5,5,2,4,3,3,3,3,8,3,8,10
"4039",1,"ind","middle","white","male",2,41,4,4,3,3,4,1,3,3,2,NA,4,4,3,1,3,NA,3,8,10
"4040",1,NA,"middle","white","female",3,800,5,2,2,2,4,4,4,5,4,3,3,3,3,2,2,7,3,12,6
"4041",0,"dem","middle","white","female",2,21,1,1,1,1,3,1,5,5,4,NA,2,3,2,3,4,NA,2,4,3
"4042",0,"rep","middle","white","male",2,27,5,2,2,2,5,4,3,4,3,4,4,3,3,5,4,13,4,13,6
"4043",0,"ind","middle","white","female",2,41,5,4,5,4,5,4,2,4,4,NA,3,3,3,2,2,NA,4,13,13
"4044",0,"ind","don't know/refuse","white","male",1,-9,3,3,3,3,1,5,3,3,3,1,3,4,2,1,4,6,1,9,9
"4045",0,"rep","don't know/refuse","white","male",-6,-6,NA,NA,NA,NA,-6,NA,4,-6,3,NA,-6,4,3,NA,NA,NA,NA,NA,NA
"4046",0,"dem","working","white","male",-6,-6,NA,NA,NA,NA,-6,NA,2,-6,2,2,-6,3,4,NA,NA,NA,NA,NA,NA
"4047",0,"rep","don't know/refuse","white","male",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,3,NA,-6,3,3,NA,NA,NA,NA,NA,NA
"4048",0,"ind","don't know/refuse","white","male",2,10,4,2,2,2,3,3,2,5,4,NA,2,2,2,1,3,NA,2,9,6
"4049",1,"ind","don't know/refuse","white","male",2,5,5,3,4,3,5,5,4,4,2,NA,5,4,3,3,2,NA,4,14,10
"4050",0,"rep","middle","white","male",-6,-6,NA,NA,NA,NA,-6,NA,4,-6,5,3,-6,3,4,NA,NA,NA,NA,NA,NA
"4051",0,"dem","middle","white","female",2,41,3,2,2,3,4,3,3,-9,3,1,3,2,3,2,2,5,3,9,7
"4052",0,"ind","don't know/refuse","nonwhite","female",3,-9,4,1,1,2,4,1,4,4,4,1,3,3,3,3,3,7,3,8,4
"4053",0,"rep","middle","white","female",3,32,4,4,3,2,3,3,2,4,3,1,2,3,4,2,2,5,2,9,9
"4054",0,"dem","lower","nonwhite","female",1,4,5,5,3,5,4,4,3,5,5,1,2,4,4,3,3,7,3,12,13
"4055",0,"ind","working","white","female",1,800,5,1,2,2,4,2,5,5,5,3,1,4,3,5,4,12,3,10,5
"4056",1,"rep","middle","white","female",2,25,5,2,2,4,4,4,4,4,3,1,5,4,4,1,2,4,3,12,8
"4057",0,"dem","working","nonwhite","male",-6,-6,NA,NA,NA,NA,-6,NA,-5,-6,-5,4,-6,3,3,NA,NA,NA,NA,NA,NA
"4058",0,"dem","don't know/refuse","nonwhite","female",1,81,4,3,3,2,5,4,2,4,3,3,3,3,4,2,3,8,4,12,8
"4059",1,"rep","don't know/refuse","white","male",2,41,5,2,4,2,4,5,4,3,3,NA,3,3,2,2,3,NA,3,13,8
"4060",0,NA,"don't know/refuse","white","female",-7,-7,NA,NA,NA,NA,-7,NA,3,-7,4,4,-7,4,3,NA,NA,NA,NA,NA,NA
"4061",1,"rep","middle","white","female",2,31,5,2,4,4,5,5,3,-9,2,NA,4,4,3,3,3,NA,4,14,10
"4062",0,"dem","middle","nonwhite","male",-6,-6,NA,NA,NA,NA,-6,NA,4,-6,4,5,-6,3,2,NA,NA,NA,NA,NA,NA
"4063",1,"rep","middle","white","male",3,50,3,4,4,4,4,2,3,4,3,3,3,3,5,2,4,9,3,8,12
"4064",0,"ind","middle","nonwhite","male",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,3,3,-6,3,3,NA,NA,NA,NA,NA,NA
"4065",0,"ind","middle","nonwhite","female",2,32,2,2,2,3,5,2,4,4,2,1,3,2,3,4,3,8,4,8,7
"4066",0,"dem","middle","white","female",2,24,2,2,2,3,4,2,5,4,5,2,1,2,3,3,2,7,3,7,7
"4067",0,"ind","working","white","female",-7,-7,NA,NA,NA,NA,-7,NA,3,-7,5,2,-7,3,3,NA,NA,NA,NA,NA,NA
"4068",0,"dem","don't know/refuse",NA,"female",2,31,4,3,4,4,5,3,5,5,5,1,4,4,3,4,4,9,4,11,11
"4069",0,"dem","working","white","male",2,24,2,1,1,2,4,1,5,5,5,3,2,3,3,4,3,10,3,6,4
"4070",0,"rep","middle","white","male",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,2,2,-6,5,2,NA,NA,NA,NA,NA,NA
"4071",0,"dem","lower","white","female",-6,-6,NA,NA,NA,NA,-6,NA,5,-6,5,1,-6,4,2,NA,NA,NA,NA,NA,NA
"4072",0,"ind","don't know/refuse","nonwhite","female",2,32,5,4,3,1,6,5,3,4,3,NA,1,3,2,2,3,NA,5,15,8
"4073",0,"dem","middle","white","female",2,800,1,2,3,2,4,2,4,4,4,1,3,3,3,3,4,8,3,6,7
"4074",0,"dem","lower","nonwhite","female",-6,-6,NA,NA,NA,NA,-6,NA,4,-6,4,NA,-6,3,3,NA,NA,NA,NA,NA,NA
"4075",0,"dem","middle","white","male",2,24,4,2,2,2,4,2,1,5,1,5,2,3,3,5,3,13,3,9,6
"4076",0,"dem","working","white","female",2,81,2,1,1,2,2,2,5,5,3,2,2,2,2,3,2,7,1,5,4
"4077",1,"ind","don't know/refuse","white","male",3,41,4,4,3,4,3,3,3,4,4,NA,5,4,3,1,2,NA,2,9,11
"4078",0,"rep","don't know/refuse","white","male",2,50,5,2,4,3,6,4,3,4,3,4,4,4,4,4,4,12,5,14,9
"4079",0,"dem","middle","white","female",2,79,2,2,1,2,4,1,5,5,5,1,2,2,3,4,4,9,3,6,5
"4080",0,"ind","working",NA,"female",-7,-7,NA,NA,NA,NA,-7,NA,3,-7,3,1,-7,3,3,NA,NA,NA,NA,NA,NA
"4081",0,"dem","working","nonwhite","male",2,27,5,3,3,3,4,3,2,3,4,1,3,4,2,3,3,7,3,11,9
"4082",1,"ind","middle","white","male",3,17,5,1,2,1,4,5,4,3,4,NA,2,5,3,2,3,NA,3,13,4
"4083",0,"dem","middle","nonwhite","male",2,32,1,5,1,5,5,1,1,2,1,5,2,3,3,4,3,12,4,6,11
"4084",0,"ind","middle","nonwhite","male",3,50,1,2,2,2,6,3,3,2,3,3,1,2,2,2,3,8,5,9,6
"4085",0,"dem","lower","white","female",3,29,2,5,1,4,4,4,4,1,1,1,5,5,3,5,4,10,3,9,10
"4086",0,"ind","upper","white","female",2,48,2,1,1,1,5,1,5,5,3,NA,2,2,2,1,3,NA,4,7,3
"4087",1,"rep","working","white","female",1,41,5,5,5,5,6,5,1,1,1,1,3,5,3,5,1,7,5,15,15
"4088",0,"rep","middle","white","female",-6,-6,NA,NA,NA,NA,-6,NA,4,-6,5,2,-6,4,1,NA,NA,NA,NA,NA,NA
"4089",0,"dem","middle","nonwhite","male",2,800,5,5,5,1,2,5,3,1,3,NA,3,2,3,5,1,NA,1,11,11
"4090",0,"dem","don't know/refuse","nonwhite","male",2,800,3,4,3,4,7,4,3,3,2,NA,4,5,3,5,4,NA,5,12,11
"4091",0,"ind","middle","white","female",2,800,3,3,3,3,5,3,4,5,4,1,3,3,3,3,3,7,4,10,9
"4092",0,"dem","don't know/refuse","white","female",2,26,3,3,3,3,7,3,2,3,5,3,3,5,3,5,4,12,5,11,9
"4093",0,"dem","lower","nonwhite","male",3,26,3,3,3,3,1,3,3,3,3,2,3,4,2,5,3,10,1,7,9
"4094",1,"rep","don't know/refuse","white","female",2,5,4,2,2,2,3,2,3,5,5,NA,3,4,2,2,4,NA,2,8,6
"4095",0,"ind","working","nonwhite","female",2,38,2,1,4,3,4,4,5,5,5,2,4,4,3,5,4,11,3,9,8
"4096",1,"ind","middle","white","female",2,24,4,2,3,2,4,4,4,4,3,2,2,3,3,2,3,7,3,11,7
"4097",0,"ind","working","white","female",3,32,5,2,1,3,5,5,5,3,2,2,3,4,3,4,3,9,4,14,6
"4098",0,"rep","don't know/refuse","white","female",-6,-6,NA,NA,NA,NA,-6,NA,4,-6,4,NA,-6,5,3,NA,NA,NA,NA,NA,NA
"4099",0,"dem","don't know/refuse","white","male",2,17,3,3,4,3,6,4,5,5,3,1,2,3,2,2,4,7,5,12,10
"4100",0,"dem","middle","white","male",1,47,2,2,2,2,3,2,5,4,5,NA,2,2,4,3,3,NA,2,6,6
"4101",0,"ind","working","white","male",3,17,3,1,3,2,5,2,5,5,5,1,2,1,3,2,3,6,4,9,6
"4102",0,"ind","middle","white","male",2,17,2,1,3,1,4,1,5,5,5,1,2,2,4,2,4,7,3,6,5
"4103",0,"rep","working","white","male",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,3,3,-6,5,5,NA,NA,NA,NA,NA,NA
"4104",0,"dem","don't know/refuse","white","male",-6,-6,NA,NA,NA,NA,-6,NA,4,-6,2,1,-6,3,3,NA,NA,NA,NA,NA,NA
"4105",0,"dem","middle","white","female",-6,-6,NA,NA,NA,NA,-6,NA,4,-6,2,1,-6,4,4,NA,NA,NA,NA,NA,NA
"4106",1,"rep","middle","white","female",1,31,5,3,4,3,4,3,2,5,3,NA,3,4,2,1,3,NA,3,11,10
"4107",0,"ind","working","white","female",3,800,3,1,1,2,4,3,3,3,3,1,3,2,3,3,3,7,3,9,4
"4108",1,NA,"working","white","male",2,30,4,2,2,4,4,4,4,4,4,3,4,4,4,3,4,10,3,11,8
"4109",0,"dem","working","white","male",2,800,5,4,4,5,7,5,1,3,2,1,4,4,3,3,3,7,5,15,13
"4110",1,"rep","working","white","male",2,38,5,4,4,3,6,5,2,1,3,1,3,3,3,2,4,7,5,15,11
"4111",1,"rep","working","white","male",2,25,4,2,3,2,7,4,3,3,2,2,4,4,3,2,3,7,5,13,7
"4112",1,"ind","don't know/refuse","white","female",2,50,4,4,4,4,6,4,4,3,4,2,3,4,3,4,4,10,5,13,12
"4113",1,"rep","lower","white","female",2,50,5,3,3,3,5,4,4,4,4,NA,3,5,3,5,4,NA,4,13,9
"4114",1,"ind","working","white","female",3,26,5,3,3,3,5,5,3,3,2,1,3,4,4,4,4,9,4,14,9
"4115",0,"dem","don't know/refuse","white","male",2,79,1,2,3,2,3,1,5,4,5,1,2,4,3,2,4,7,2,4,7
"4116",0,"ind","don't know/refuse","nonwhite","female",2,5,3,3,3,3,7,2,3,5,5,1,3,3,1,1,4,6,5,10,9
"4117",1,"ind","middle","white","female",3,7,5,4,4,2,3,NA,3,-9,3,NA,5,4,3,3,1,NA,2,NA,10
"4118",0,"rep","upper","nonwhite","male",-6,-6,NA,NA,NA,NA,-6,NA,2,-6,4,1,-6,4,4,NA,NA,NA,NA,NA,NA
"4119",1,"ind","don't know/refuse","white","male",3,40,4,4,4,4,6,4,2,3,5,1,4,5,3,5,4,10,5,13,12
"4120",1,"ind","don't know/refuse","white","female",2,5,5,2,4,2,6,5,2,2,1,4,4,4,4,2,3,9,5,15,8
"4121",1,"ind","don't know/refuse","white","male",2,38,4,4,3,2,6,4,3,4,3,2,5,4,3,2,4,8,5,13,9
"4122",0,"dem","don't know/refuse","nonwhite","female",2,34,1,1,1,2,5,1,5,5,5,1,2,3,3,5,3,9,4,6,4
"4123",1,"ind","working","white","male",2,50,3,5,4,2,4,4,2,3,1,2,2,5,3,4,3,9,3,10,11
"4124",0,"rep","middle","white","male",-7,-7,NA,NA,NA,NA,-7,NA,3,-7,3,1,-7,4,4,NA,NA,NA,NA,NA,NA
"4125",0,"dem","working","nonwhite","male",3,26,3,2,2,2,3,2,3,5,3,1,2,3,3,3,4,8,2,7,6
"4126",1,"dem","working","white","male",2,41,5,2,4,4,6,4,4,3,4,1,4,4,4,3,4,8,5,14,10
"4127",0,"ind","middle","white","female",2,26,4,2,2,2,4,3,3,4,3,1,3,3,3,2,2,5,3,10,6
"4128",1,"rep","lower","white","male",1,41,3,2,4,2,3,1,1,3,1,NA,3,4,3,5,3,NA,2,6,8
"4129",0,"ind","working","white","female",2,24,4,3,4,5,6,4,4,5,4,2,3,4,3,5,5,12,5,13,12
"4130",0,"dem","don't know/refuse","white","female",2,50,4,3,2,2,5,2,4,4,5,1,3,4,3,4,3,8,4,10,7
"4131",0,"rep","working","white","female",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,3,NA,-6,4,3,NA,NA,NA,NA,NA,NA
"4132",0,"ind","working","nonwhite","female",2,800,4,2,3,3,6,3,2,4,3,1,4,3,3,2,2,5,5,12,8
"4133",1,"ind","lower","white","male",2,27,5,3,5,5,5,5,3,3,3,2,4,4,3,3,4,9,4,14,13
"4134",0,"ind","working","white","male",2,38,4,2,2,2,5,2,4,4,4,NA,2,2,4,3,3,NA,4,10,6
"4135",0,"ind","working","white","female",3,32,3,1,1,1,4,1,3,5,3,3,2,3,5,3,3,9,3,7,3
"4136",0,"dem","don't know/refuse","nonwhite","female",3,24,4,3,2,3,3,3,2,3,5,NA,3,3,3,5,5,NA,2,9,8
"4137",0,"rep","middle","white","male",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,3,2,-6,4,4,NA,NA,NA,NA,NA,NA
"4138",1,"rep","working","white","female",2,50,4,5,5,5,2,5,4,4,4,4,4,5,3,5,5,14,1,10,15
"4139",1,"ind","don't know/refuse","white","male",3,800,4,2,4,5,4,3,3,4,3,NA,3,3,3,2,2,NA,3,10,11
"4140",0,"rep","middle","nonwhite","male",2,5,4,4,2,2,5,4,3,4,3,2,3,2,3,1,3,6,4,12,8
"4141",0,"ind","lower","white","female",-7,-7,NA,NA,NA,NA,-7,NA,5,-7,4,2,-7,4,3,NA,NA,NA,NA,NA,NA
"4142",0,"ind","working","white","female",-7,-7,NA,NA,NA,NA,-7,NA,3,-7,4,1,-7,3,2,NA,NA,NA,NA,NA,NA
"4143",0,"dem","don't know/refuse","nonwhite","male",2,30,4,3,3,1,4,4,3,2,3,3,1,2,3,2,4,9,3,11,7
"4144",0,"ind","working","white","female",2,32,2,4,5,1,5,3,2,3,4,1,3,3,3,3,4,8,4,9,10
"4145",0,"rep","don't know/refuse","white","male",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,3,NA,-6,4,3,NA,NA,NA,NA,NA,NA
"4146",1,"ind","don't know/refuse","white","female",2,-9,4,1,4,3,3,2,4,5,4,NA,4,3,3,2,2,NA,2,8,8
"4147",1,"rep","don't know/refuse","white","male",1,24,4,4,4,2,7,4,3,4,3,NA,2,3,2,1,3,NA,5,13,10
"4148",1,"rep","working","nonwhite","male",3,32,2,3,4,3,7,5,2,3,2,NA,4,4,3,2,2,NA,5,12,10
"4149",1,"rep","middle","white","female",2,50,4,2,3,2,1,3,3,4,3,3,5,4,4,4,3,10,1,8,7
"4150",0,"rep","don't know/refuse","white","male",-7,-7,NA,NA,NA,NA,-7,NA,-5,-7,-5,3,-7,5,3,NA,NA,NA,NA,NA,NA
"4151",0,"ind","working","nonwhite","male",1,35,1,2,2,2,4,1,3,2,2,NA,3,3,3,2,3,NA,3,5,6
"4152",0,"dem","middle","white","female",2,38,4,3,3,4,4,3,2,5,5,1,3,4,4,5,4,10,3,10,10
"4153",0,"dem","working","white","male",2,75,2,1,1,2,5,2,2,5,4,1,3,2,3,4,3,8,4,8,4
"4154",0,"ind","middle","white","male",2,69,4,3,3,4,7,5,1,3,1,1,2,3,4,1,2,4,5,14,10
"4155",0,"dem","don't know/refuse","nonwhite","male",1,32,5,1,5,2,3,5,1,3,1,5,1,3,3,5,1,11,2,12,8
"4156",0,"dem","middle","nonwhite","female",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,2,1,-6,3,4,NA,NA,NA,NA,NA,NA
"4157",1,"dem","don't know/refuse","white","female",2,27,5,3,3,3,5,4,5,5,5,1,5,1,4,3,4,8,4,13,9
"4158",0,"dem","working","white","female",2,64,5,3,4,3,3,4,4,3,4,1,2,4,3,3,1,5,2,11,10
"4159",0,"dem","don't know/refuse","white","male",3,50,3,3,3,3,3,3,3,4,3,1,3,2,3,3,3,7,2,8,9
"4160",1,"ind","don't know/refuse","white","female",2,7,5,4,3,2,3,4,3,3,3,NA,3,3,2,3,3,NA,2,11,9
"4161",0,"ind","lower","white","female",2,26,4,4,4,4,4,4,4,3,2,NA,3,4,1,4,3,NA,3,11,12
"4162",1,"rep","working","white","female",2,5,4,3,4,2,5,2,3,3,3,NA,4,5,5,3,3,NA,4,10,9
"4163",0,"ind","working","white","male",1,38,4,2,3,2,2,2,2,4,3,NA,4,2,3,2,2,NA,1,7,7
"4164",0,"dem","middle","white","female",3,81,3,2,2,2,5,2,5,5,5,2,2,2,3,2,3,7,4,9,6
"4165",0,"dem","middle","nonwhite","female",2,27,1,3,3,4,2,1,2,5,2,3,2,3,3,4,3,10,1,3,10
"4166",1,"ind","working","white","female",2,41,3,2,3,2,4,1,4,4,3,1,5,5,3,2,3,6,3,7,7
"4167",0,"ind","working","white","female",2,43,4,2,4,3,5,4,5,3,4,1,4,3,3,2,3,6,4,12,9
"4168",1,"ind","don't know/refuse","white","male",2,800,3,3,3,3,4,3,3,1,3,2,3,3,3,2,4,8,3,9,9
"4169",1,"rep","don't know/refuse","white","female",2,50,4,2,3,3,6,4,3,2,3,NA,5,5,3,2,4,NA,5,13,8
"4170",0,"rep","middle","white","female",-7,-7,NA,NA,NA,NA,-7,NA,-5,-7,-5,1,-7,3,4,NA,NA,NA,NA,NA,NA
"4171",0,"dem","middle","white","male",3,32,2,3,3,2,2,1,2,4,3,NA,3,3,3,3,3,NA,1,4,8
"4172",0,"rep","middle","white","male",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,3,1,-6,4,3,NA,NA,NA,NA,NA,NA
"4173",0,"dem","middle","white","female",2,47,1,1,1,1,3,1,5,5,5,2,2,3,3,3,3,8,2,4,3
"4174",0,"rep","middle","white","female",2,41,4,3,4,3,5,2,2,4,2,NA,5,3,3,2,3,NA,4,10,10
"4175",1,"ind","don't know/refuse","white","female",2,38,3,3,4,4,6,1,3,3,3,2,4,4,3,4,4,10,5,9,11
"4176",0,"dem","working","white","male",2,52,2,1,3,2,4,1,4,5,3,NA,2,4,3,5,4,NA,3,6,6
"4177",1,"rep","middle","white","female",2,50,2,3,3,2,6,3,3,4,3,1,4,4,3,3,3,7,5,10,8
"4178",0,"dem","middle","white","female",2,50,3,3,3,3,4,1,2,5,3,1,2,3,3,4,4,9,3,7,9
"4179",0,"dem","middle","nonwhite","female",-6,-6,NA,NA,NA,NA,-6,NA,1,-6,3,3,-6,2,1,NA,NA,NA,NA,NA,NA
"4180",0,"dem","middle","white","female",2,32,1,2,1,2,3,1,2,4,4,1,2,3,2,3,4,8,2,4,5
"4181",1,"rep","don't know/refuse","white","male",2,78,4,2,2,2,4,3,4,2,3,NA,3,4,3,4,3,NA,3,10,6
"4182",1,"rep","don't know/refuse","white","female",2,24,4,3,4,4,5,3,3,4,4,3,3,4,4,3,4,10,4,11,11
"4183",0,"rep","don't know/refuse","white","male",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,3,1,-6,4,3,NA,NA,NA,NA,NA,NA
"4184",0,"ind","don't know/refuse","white","female",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,3,3,-6,2,2,NA,NA,NA,NA,NA,NA
"4185",1,"rep","don't know/refuse","white","male",2,24,4,3,4,4,5,4,2,4,3,1,3,3,2,1,2,4,4,12,11
"4186",1,"ind","lower","white","male",2,26,5,3,4,4,5,4,2,2,3,1,5,4,3,2,4,7,4,13,11
"4187",0,"ind","don't know/refuse","white","male",2,24,4,2,2,4,2,2,5,4,5,1,3,4,3,4,3,8,1,7,8
"4188",0,"rep","don't know/refuse","white","male",-6,-6,NA,NA,NA,NA,-6,NA,4,-6,4,NA,-6,3,3,NA,NA,NA,NA,NA,NA
"4189",1,"rep","middle","white","male",2,27,4,1,4,2,1,4,3,5,4,NA,4,4,3,1,3,NA,1,9,7
"4190",0,"dem","middle","white","female",2,24,5,2,1,2,3,2,5,4,5,2,2,2,3,3,3,8,2,9,5
"4191",0,"dem","middle","white","male",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,3,3,-6,5,3,NA,NA,NA,NA,NA,NA
"4192",0,"rep","don't know/refuse","white","female",3,800,4,2,4,2,6,4,2,4,2,NA,3,2,3,3,2,NA,5,13,8
"4193",0,"rep","working","white","male",2,800,3,3,3,3,5,3,3,3,5,1,3,3,3,3,4,8,4,10,9
"4194",0,"dem","don't know/refuse","nonwhite","female",2,48,3,2,2,3,6,4,3,3,3,NA,2,3,3,3,3,NA,5,12,7
"4195",0,"ind","lower","white","female",-7,-7,NA,NA,NA,NA,-7,NA,2,-7,4,5,-7,5,5,NA,NA,NA,NA,NA,NA
"4196",0,"dem","middle","white","female",2,17,1,1,1,2,4,1,5,5,4,2,1,3,3,1,3,6,3,5,4
"4197",0,"ind","working",NA,"male",2,41,5,4,5,5,7,5,3,3,2,NA,4,4,5,2,5,NA,5,15,14
"4198",0,"ind","middle","nonwhite","female",2,38,3,3,3,3,4,3,2,4,2,1,2,3,2,1,3,5,3,9,9
"4199",0,"dem","working","white","male",2,50,5,1,2,3,5,3,4,3,4,1,3,3,1,2,4,7,4,12,6
